"Game_id"	"Event_Num"	"Event_Msg_Type"	"Period"	"WC_Time"	"PC_Time"	"Action_Type"	"Option1"	"Option2"	"Option3"	"Team_id"	"Person1"	"Person2"	"Person3"	"Team_id_type"	"Person1_type"	"Person2_type"	"Person3_type"
"3ce947db2df86b08a40b7526e2faaccb"	133	4	1	634690	3	0	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"7f438c18058290903c46dfe9d71bd68a"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	134	13	1	635550	0	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	0	0	0
"3ce947db2df86b08a40b7526e2faaccb"	150	12	2	637070	7200	0	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	0	0	0
"3ce947db2df86b08a40b7526e2faaccb"	151	2	2	637150	7110	1	3	0	0	"cd45058739ed0ac8229849c6249aad48"	"31598ba01a3fff03ed0a87d7dea11dfe"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	152	4	2	637190	7060	0	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"942a84f05f4ab956125f68ec0963481f"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	153	1	2	637250	7010	9	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"fb64ca4b8beaf4c4c6e4575fe2f3abd7"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	154	6	2	637460	6820	2	0	0	2	"cd45058739ed0ac8229849c6249aad48"	"32c044aa84d75ccd78c3c9f2aeb33bd9"	"821887f9a002be16b5f79729fae59e01"	"8b8d9227a96ad6ed93838617e3a2319a"	2	5	4	1
"3ce947db2df86b08a40b7526e2faaccb"	156	3	2	637720	6820	11	1	0	0	"cd45058739ed0ac8229849c6249aad48"	"821887f9a002be16b5f79729fae59e01"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	157	3	2	637840	6820	12	1	0	0	"cd45058739ed0ac8229849c6249aad48"	"821887f9a002be16b5f79729fae59e01"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	158	5	2	637980	6710	1	1	0	0	"8362dfecb7412f12a12713852d2ae566"	"fb64ca4b8beaf4c4c6e4575fe2f3abd7"	"821887f9a002be16b5f79729fae59e01"	"0370a0d090da0d0edc6319f120187e0e"	3	5	4	0
"3ce947db2df86b08a40b7526e2faaccb"	160	2	2	638050	6640	80	3	0	0	"cd45058739ed0ac8229849c6249aad48"	"1a6703883f8f47bb4daf09c03be3bda2"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	161	4	2	638110	6630	0	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"fb64ca4b8beaf4c4c6e4575fe2f3abd7"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	163	6	2	638270	6500	17	0	0	1	"8362dfecb7412f12a12713852d2ae566"	"52c6125836c465f4ac5232121dacb49d"	"0370a0d090da0d0edc6319f120187e0e"	"4c28632a1ac678cf75a2110234adbf29"	3	4	0	1
"3ce947db2df86b08a40b7526e2faaccb"	164	3	2	638470	6500	16	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"32c044aa84d75ccd78c3c9f2aeb33bd9"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	165	4	2	638470	6500	1	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"22fab2ecad98e9fed46efe57558bc41f"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	3	0	0
"3ce947db2df86b08a40b7526e2faaccb"	166	1	2	638690	6370	73	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"942a84f05f4ab956125f68ec0963481f"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	167	5	2	638780	6270	1	1	0	0	"cd45058739ed0ac8229849c6249aad48"	"255fe2a8be0ed5c06dd99969ab4fea55"	"942a84f05f4ab956125f68ec0963481f"	"0370a0d090da0d0edc6319f120187e0e"	2	4	5	0
"3ce947db2df86b08a40b7526e2faaccb"	169	1	2	638930	6130	79	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"fb64ca4b8beaf4c4c6e4575fe2f3abd7"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	170	1	2	639150	5910	5	2	0	0	"cd45058739ed0ac8229849c6249aad48"	"255fe2a8be0ed5c06dd99969ab4fea55"	"52c6125836c465f4ac5232121dacb49d"	"0370a0d090da0d0edc6319f120187e0e"	2	4	4	0
"3ce947db2df86b08a40b7526e2faaccb"	172	2	2	639330	5720	1	3	0	0	"8362dfecb7412f12a12713852d2ae566"	"32c044aa84d75ccd78c3c9f2aeb33bd9"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	173	4	2	639370	5710	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"1a6703883f8f47bb4daf09c03be3bda2"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	174	2	2	639440	5620	1	2	0	0	"cd45058739ed0ac8229849c6249aad48"	"1a6703883f8f47bb4daf09c03be3bda2"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	175	4	2	639470	5610	0	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"942a84f05f4ab956125f68ec0963481f"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	176	20	2	639520	5590	3	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	0	0	0
"3ce947db2df86b08a40b7526e2faaccb"	177	2	2	639720	5400	63	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"fb64ca4b8beaf4c4c6e4575fe2f3abd7"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	178	4	2	639790	5390	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"942a84f05f4ab956125f68ec0963481f"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	179	1	2	639790	5390	97	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"942a84f05f4ab956125f68ec0963481f"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	180	1	2	639840	5310	101	2	1	0	"cd45058739ed0ac8229849c6249aad48"	"52c6125836c465f4ac5232121dacb49d"	"255fe2a8be0ed5c06dd99969ab4fea55"	"0370a0d090da0d0edc6319f120187e0e"	2	4	4	0
"3ce947db2df86b08a40b7526e2faaccb"	182	20	2	640100	5080	3	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	0	0	0
"3ce947db2df86b08a40b7526e2faaccb"	183	8	2	640120	5080	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"1a6703883f8f47bb4daf09c03be3bda2"	"3626b893fc73a5cbd67d1ea48a5c7039"	"0370a0d090da0d0edc6319f120187e0e"	3	4	4	0
"3ce947db2df86b08a40b7526e2faaccb"	184	8	2	640120	5080	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"821887f9a002be16b5f79729fae59e01"	"a1591595c04d12e88e3cb427fb667618"	"0370a0d090da0d0edc6319f120187e0e"	3	4	4	0
"3ce947db2df86b08a40b7526e2faaccb"	187	1	2	640390	5050	7	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"942a84f05f4ab956125f68ec0963481f"	"fb64ca4b8beaf4c4c6e4575fe2f3abd7"	"0370a0d090da0d0edc6319f120187e0e"	3	5	5	0
"3ce947db2df86b08a40b7526e2faaccb"	189	2	2	640540	4890	79	3	0	0	"cd45058739ed0ac8229849c6249aad48"	"3626b893fc73a5cbd67d1ea48a5c7039"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	190	4	2	640590	4880	0	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"942a84f05f4ab956125f68ec0963481f"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	191	1	2	640680	4750	75	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"fb64ca4b8beaf4c4c6e4575fe2f3abd7"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	192	9	2	640790	4680	1	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"f5f0b0fd479d7c889872298f95c3d810"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	2	0	0
"3ce947db2df86b08a40b7526e2faaccb"	194	8	2	642690	4680	0	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"52c6125836c465f4ac5232121dacb49d"	"1a6703883f8f47bb4daf09c03be3bda2"	"0370a0d090da0d0edc6319f120187e0e"	2	4	4	0
"3ce947db2df86b08a40b7526e2faaccb"	193	8	2	642690	4680	0	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"255fe2a8be0ed5c06dd99969ab4fea55"	"3d75035d20b173a867d4bf32c8a58f0b"	"0370a0d090da0d0edc6319f120187e0e"	2	4	4	0
"3ce947db2df86b08a40b7526e2faaccb"	197	2	2	642990	4620	79	2	0	0	"cd45058739ed0ac8229849c6249aad48"	"3626b893fc73a5cbd67d1ea48a5c7039"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	198	4	2	643030	4610	0	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"1dabb767e07d0aa702ee58d41c15eab1"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	199	1	2	643190	4420	75	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"fb64ca4b8beaf4c4c6e4575fe2f3abd7"	"32c044aa84d75ccd78c3c9f2aeb33bd9"	"0370a0d090da0d0edc6319f120187e0e"	3	5	5	0
"3ce947db2df86b08a40b7526e2faaccb"	201	1	2	643350	4250	1	3	0	0	"cd45058739ed0ac8229849c6249aad48"	"31598ba01a3fff03ed0a87d7dea11dfe"	"3626b893fc73a5cbd67d1ea48a5c7039"	"0370a0d090da0d0edc6319f120187e0e"	2	4	4	0
"3ce947db2df86b08a40b7526e2faaccb"	203	2	2	643590	4010	1	3	0	0	"8362dfecb7412f12a12713852d2ae566"	"e49b2cc3f9aacd500b11a35b1c57112d"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	205	2	2	643650	4000	97	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"942a84f05f4ab956125f68ec0963481f"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	204	4	2	643650	4000	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"942a84f05f4ab956125f68ec0963481f"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	206	4	2	643660	3990	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"942a84f05f4ab956125f68ec0963481f"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	207	2	2	643680	3920	1	3	0	0	"8362dfecb7412f12a12713852d2ae566"	"e49b2cc3f9aacd500b11a35b1c57112d"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	208	4	2	643710	3910	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"3626b893fc73a5cbd67d1ea48a5c7039"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	209	1	2	643730	3880	41	2	1	0	"cd45058739ed0ac8229849c6249aad48"	"1a6703883f8f47bb4daf09c03be3bda2"	"3626b893fc73a5cbd67d1ea48a5c7039"	"0370a0d090da0d0edc6319f120187e0e"	2	4	4	0
"3ce947db2df86b08a40b7526e2faaccb"	211	9	2	643810	3850	1	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"22fab2ecad98e9fed46efe57558bc41f"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	3	0	0
"3ce947db2df86b08a40b7526e2faaccb"	212	8	2	645730	3850	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"e49b2cc3f9aacd500b11a35b1c57112d"	"95920e4bf5b6c15ba8dffbf959b38ba5"	"0370a0d090da0d0edc6319f120187e0e"	3	5	5	0
"3ce947db2df86b08a40b7526e2faaccb"	213	8	2	645730	3850	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"fb64ca4b8beaf4c4c6e4575fe2f3abd7"	"722a380c9b59ef42226e8d392824dcb9"	"0370a0d090da0d0edc6319f120187e0e"	3	5	5	0
"3ce947db2df86b08a40b7526e2faaccb"	216	1	2	646120	3690	1	3	0	0	"8362dfecb7412f12a12713852d2ae566"	"722a380c9b59ef42226e8d392824dcb9"	"1dabb767e07d0aa702ee58d41c15eab1"	"0370a0d090da0d0edc6319f120187e0e"	3	5	5	0
"3ce947db2df86b08a40b7526e2faaccb"	218	5	2	646240	3630	1	1	0	0	"cd45058739ed0ac8229849c6249aad48"	"a1591595c04d12e88e3cb427fb667618"	"722a380c9b59ef42226e8d392824dcb9"	"0370a0d090da0d0edc6319f120187e0e"	2	4	5	0
"3ce947db2df86b08a40b7526e2faaccb"	220	1	2	646300	3540	108	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"942a84f05f4ab956125f68ec0963481f"	"1dabb767e07d0aa702ee58d41c15eab1"	"0370a0d090da0d0edc6319f120187e0e"	3	5	5	0
"3ce947db2df86b08a40b7526e2faaccb"	222	2	2	646450	3360	79	2	0	0	"cd45058739ed0ac8229849c6249aad48"	"31598ba01a3fff03ed0a87d7dea11dfe"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	223	4	2	646500	3320	0	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"95920e4bf5b6c15ba8dffbf959b38ba5"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	224	1	2	646630	3190	47	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"95920e4bf5b6c15ba8dffbf959b38ba5"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	226	1	2	646820	3010	1	3	0	0	"cd45058739ed0ac8229849c6249aad48"	"31598ba01a3fff03ed0a87d7dea11dfe"	"3626b893fc73a5cbd67d1ea48a5c7039"	"0370a0d090da0d0edc6319f120187e0e"	2	4	4	0
"3ce947db2df86b08a40b7526e2faaccb"	228	2	2	646960	2850	1	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"95920e4bf5b6c15ba8dffbf959b38ba5"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	229	4	2	647000	2820	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"a1591595c04d12e88e3cb427fb667618"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	230	1	2	647140	2680	102	2	0	0	"cd45058739ed0ac8229849c6249aad48"	"1a6703883f8f47bb4daf09c03be3bda2"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	231	5	2	647350	2470	2	1	0	0	"8362dfecb7412f12a12713852d2ae566"	"95920e4bf5b6c15ba8dffbf959b38ba5"	"a1591595c04d12e88e3cb427fb667618"	"0370a0d090da0d0edc6319f120187e0e"	3	5	4	0
"3ce947db2df86b08a40b7526e2faaccb"	233	2	2	647420	2400	101	2	0	0	"cd45058739ed0ac8229849c6249aad48"	"31598ba01a3fff03ed0a87d7dea11dfe"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	234	4	2	647460	2390	0	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"95920e4bf5b6c15ba8dffbf959b38ba5"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	235	2	2	647620	2200	1	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"95920e4bf5b6c15ba8dffbf959b38ba5"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	236	4	2	647650	2170	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"31598ba01a3fff03ed0a87d7dea11dfe"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	237	2	2	647730	2090	1	3	0	0	"cd45058739ed0ac8229849c6249aad48"	"1a6703883f8f47bb4daf09c03be3bda2"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	238	4	2	647770	2040	0	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"32c044aa84d75ccd78c3c9f2aeb33bd9"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	242	6	2	648230	1870	1	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"a1591595c04d12e88e3cb427fb667618"	"95920e4bf5b6c15ba8dffbf959b38ba5"	"6095bcbf4e6a692492b2d9f0a3b975a8"	3	4	5	1
"3ce947db2df86b08a40b7526e2faaccb"	244	8	2	648310	1870	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"3d75035d20b173a867d4bf32c8a58f0b"	"6f6a807d57aae8f651222523dc82dc35"	"0370a0d090da0d0edc6319f120187e0e"	3	4	4	0
"3ce947db2df86b08a40b7526e2faaccb"	245	8	2	648310	1870	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"32c044aa84d75ccd78c3c9f2aeb33bd9"	"fb64ca4b8beaf4c4c6e4575fe2f3abd7"	"0370a0d090da0d0edc6319f120187e0e"	3	5	5	0
"3ce947db2df86b08a40b7526e2faaccb"	246	8	2	648310	1870	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"1dabb767e07d0aa702ee58d41c15eab1"	"7f438c18058290903c46dfe9d71bd68a"	"0370a0d090da0d0edc6319f120187e0e"	3	5	5	0
"3ce947db2df86b08a40b7526e2faaccb"	250	5	2	648450	1720	11	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"22fab2ecad98e9fed46efe57558bc41f"	"0370a0d090da0d0edc6319f120187e0e"	"6095bcbf4e6a692492b2d9f0a3b975a8"	3	3	0	1
"3ce947db2df86b08a40b7526e2faaccb"	251	2	2	648700	1550	86	2	0	0	"cd45058739ed0ac8229849c6249aad48"	"3626b893fc73a5cbd67d1ea48a5c7039"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	252	4	2	648750	1540	0	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"942a84f05f4ab956125f68ec0963481f"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	253	5	2	648820	1430	1	1	0	0	"8362dfecb7412f12a12713852d2ae566"	"7f438c18058290903c46dfe9d71bd68a"	"1a6703883f8f47bb4daf09c03be3bda2"	"0370a0d090da0d0edc6319f120187e0e"	3	5	4	0
"3ce947db2df86b08a40b7526e2faaccb"	255	20	2	648890	1400	3	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	0	0	0
"3ce947db2df86b08a40b7526e2faaccb"	257	8	2	648990	1400	0	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"942a84f05f4ab956125f68ec0963481f"	"ef8b068ab7ac9d387b256404acd24cd5"	"0370a0d090da0d0edc6319f120187e0e"	2	5	5	0
"3ce947db2df86b08a40b7526e2faaccb"	256	8	2	648990	1400	0	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"6f6a807d57aae8f651222523dc82dc35"	"0b978fcfa7f2ec839c563a755e345ff8"	"0370a0d090da0d0edc6319f120187e0e"	2	4	4	0
"3ce947db2df86b08a40b7526e2faaccb"	260	1	2	649150	1380	80	3	0	0	"cd45058739ed0ac8229849c6249aad48"	"3626b893fc73a5cbd67d1ea48a5c7039"	"1a6703883f8f47bb4daf09c03be3bda2"	"0370a0d090da0d0edc6319f120187e0e"	2	4	4	0
"3ce947db2df86b08a40b7526e2faaccb"	262	2	2	649330	1230	6	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"fb64ca4b8beaf4c4c6e4575fe2f3abd7"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	264	2	2	649370	1180	72	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"ef8b068ab7ac9d387b256404acd24cd5"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	263	4	2	649370	1210	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"ef8b068ab7ac9d387b256404acd24cd5"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	266	1	2	649420	1170	97	2	0	0	"8362dfecb7412f12a12713852d2ae566"	"fb64ca4b8beaf4c4c6e4575fe2f3abd7"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	265	4	2	649420	1170	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"fb64ca4b8beaf4c4c6e4575fe2f3abd7"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	3	5	0	0
"3ce947db2df86b08a40b7526e2faaccb"	267	1	2	649450	1100	98	2	0	0	"cd45058739ed0ac8229849c6249aad48"	"a1591595c04d12e88e3cb427fb667618"	"1a6703883f8f47bb4daf09c03be3bda2"	"0370a0d090da0d0edc6319f120187e0e"	2	4	4	0
"3ce947db2df86b08a40b7526e2faaccb"	269	6	2	649510	1100	2	0	0	1	"cd45058739ed0ac8229849c6249aad48"	"722a380c9b59ef42226e8d392824dcb9"	"a1591595c04d12e88e3cb427fb667618"	"6095bcbf4e6a692492b2d9f0a3b975a8"	2	5	4	1
"3ce947db2df86b08a40b7526e2faaccb"	271	8	2	649720	1100	0	0	0	0	"cd45058739ed0ac8229849c6249aad48"	"722a380c9b59ef42226e8d392824dcb9"	"1dabb767e07d0aa702ee58d41c15eab1"	"0370a0d090da0d0edc6319f120187e0e"	2	5	5	0
"3ce947db2df86b08a40b7526e2faaccb"	273	3	2	649840	1100	10	1	0	0	"cd45058739ed0ac8229849c6249aad48"	"a1591595c04d12e88e3cb427fb667618"	"0370a0d090da0d0edc6319f120187e0e"	"0370a0d090da0d0edc6319f120187e0e"	2	4	0	0
"3ce947db2df86b08a40b7526e2faaccb"	274	5	2	650080	890	2	1	0	0	"8362dfecb7412f12a12713852d2ae566"	"ef8b068ab7ac9d387b256404acd24cd5"	"3626b893fc73a5cbd67d1ea48a5c7039"	"0370a0d090da0d0edc6319f120187e0e"	3	5	4	0
"3ce947db2df86b08a40b7526e2faaccb"	276	1	2	650130	830	50	2	1	0	"cd45058739ed0ac8229849c6249aad48"	"3626b893fc73a5cbd67d1ea48a5c7039"	"1a6703883f8f47bb4daf09c03be3bda2"	"0370a0d090da0d0edc6319f120187e0e"	2	4	4	0
"3ce947db2df86b08a40b7526e2faaccb"	278	6	2	650410	640	2	0	0	2	"8362dfecb7412f12a12713852d2ae566"	"a1591595c04d12e88e3cb427fb667618"	"fb64ca4b8beaf4c4c6e4575fe2f3abd7"	"6095bcbf4e6a692492b2d9f0a3b975a8"	3	4	5	1
"3ce947db2df86b08a40b7526e2faaccb"	280	8	2	650820	640	0	0	0	0	"8362dfecb7412f12a12713852d2ae566"	"a1591595c04d12e88e3cb427fb667618"	"bfef77a3e57907855444410d490e7bfd"	"0370a0d090da0d0edc6319f120187e0e"	3	4	4	0
"3ce947db2df86b08a40b7526e2faaccb"	282	6	2	651190	640	11	0	0	1	"8362dfecb7412f12a12713852d2ae566"	"a1591595c04d12e88e3cb427fb667618"	"0370a0d090da0d0edc6319f120187e0e"	"6095bcbf4e6a692492b2d9f0a3b975a8"	3	4	0	1
