Game_id	PC_Time	Event_Msg_Type	Action_Type	Option1	WC_Time		Event_Num	Option2	Option3	Team_id	Person1	Person2	Person3	Team_id_type	Person1_type	Person2_type	Person3_type
03ac65b9a32fde1e201bfb427f6e41e4	1110	1	73	2	687240		147	0	0	b5464c11e1a8a18452a7d2988badfe0c	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	1000	1	47	2	687340		148	0	0	cd45058739ed0ac8229849c6249aad48	52c6125836c465f4ac5232121dacb49d	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	890	2	1	3	687450		149	0	0	b5464c11e1a8a18452a7d2988badfe0c	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	870	4	0	0	687490		150	0	0	b5464c11e1a8a18452a7d2988badfe0c	3626b893fc73a5cbd67d1ea48a5c7039	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	780	1	79	3	687570		151	0	0	cd45058739ed0ac8229849c6249aad48	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	660	2	1	3	687680		152	0	0	b5464c11e1a8a18452a7d2988badfe0c	41c0674725d4cddab004649e9db5a3ce	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	630	4	0	0	687720		153	0	0	b5464c11e1a8a18452a7d2988badfe0c	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	585	2	1	3	687760		154	1	0	cd45058739ed0ac8229849c6249aad48	3626b893fc73a5cbd67d1ea48a5c7039	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	567	4	0	0	687810		155	0	0	cd45058739ed0ac8229849c6249aad48	a3bac86ad549b2f128a62399d73d6299	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	513	2	1	3	687840		156	1	0	b5464c11e1a8a18452a7d2988badfe0c	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	459	4	0	0	687900		157	0	0	b5464c11e1a8a18452a7d2988badfe0c	3626b893fc73a5cbd67d1ea48a5c7039	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	453	7	5	0	687950		158	0	0	cd45058739ed0ac8229849c6249aad48	a3bac86ad549b2f128a62399d73d6299	0370a0d090da0d0edc6319f120187e0e	aa3b80d27f18c221408b698c7d89d250	2	5	0	1
03ac65b9a32fde1e201bfb427f6e41e4	345	1	5	2	688210		159	0	0	cd45058739ed0ac8229849c6249aad48	6f6a807d57aae8f651222523dc82dc35	255fe2a8be0ed5c06dd99969ab4fea55	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	307	2	2	3	688280		161	1	0	b5464c11e1a8a18452a7d2988badfe0c	a3bac86ad549b2f128a62399d73d6299	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	290	4	0	0	688320		162	0	0	b5464c11e1a8a18452a7d2988badfe0c	255fe2a8be0ed5c06dd99969ab4fea55	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	104	2	5	2	688480		163	0	0	cd45058739ed0ac8229849c6249aad48	52c6125836c465f4ac5232121dacb49d	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	99	4	0	0	688510		164	0	0	cd45058739ed0ac8229849c6249aad48	6f6a807d57aae8f651222523dc82dc35	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	69	2	79	3	688520		165	0	0	cd45058739ed0ac8229849c6249aad48	3626b893fc73a5cbd67d1ea48a5c7039	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	55	4	0	0	688560		166	0	0	cd45058739ed0ac8229849c6249aad48	a3bac86ad549b2f128a62399d73d6299	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	5	2	79	3	688650		167	0	0	b5464c11e1a8a18452a7d2988badfe0c	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	1	4	0	0	688700		168	0	0	b5464c11e1a8a18452a7d2988badfe0c	9811289f96c7deb95f04148c206e0b3a	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	3	0	0
03ac65b9a32fde1e201bfb427f6e41e4	0	13	0	0	689100		169	0	0	b5464c11e1a8a18452a7d2988badfe0c	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	0	0	0
03ac65b9a32fde1e201bfb427f6e41e4	7200	12	0	0	690900		176	0	0	b5464c11e1a8a18452a7d2988badfe0c	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	0	0	0
03ac65b9a32fde1e201bfb427f6e41e4	7080	1	98	2	691020		177	0	0	b5464c11e1a8a18452a7d2988badfe0c	90ba0d1de241290df2e124a5e02d68ef	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	3	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	6890	1	7	2	691200		179	0	0	cd45058739ed0ac8229849c6249aad48	255fe2a8be0ed5c06dd99969ab4fea55	a1591595c04d12e88e3cb427fb667618	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	6710	2	63	2	691370		181	0	0	b5464c11e1a8a18452a7d2988badfe0c	41c0674725d4cddab004649e9db5a3ce	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	6700	4	0	0	691420		182	0	0	b5464c11e1a8a18452a7d2988badfe0c	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	6650	2	1	3	691440		183	1	0	cd45058739ed0ac8229849c6249aad48	31598ba01a3fff03ed0a87d7dea11dfe	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	6630	4	0	0	691500		184	0	0	cd45058739ed0ac8229849c6249aad48	11beb0ae23e6425510297a31fa21881e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	6530	1	5	2	691560		185	0	0	b5464c11e1a8a18452a7d2988badfe0c	11beb0ae23e6425510297a31fa21881e	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	3	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	6380	1	79	3	691710		187	0	0	cd45058739ed0ac8229849c6249aad48	31598ba01a3fff03ed0a87d7dea11dfe	a1591595c04d12e88e3cb427fb667618	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	6240	2	79	3	691840		189	0	0	b5464c11e1a8a18452a7d2988badfe0c	a3bac86ad549b2f128a62399d73d6299	0370a0d090da0d0edc6319f120187e0e	255fe2a8be0ed5c06dd99969ab4fea55	3	5	0	4
03ac65b9a32fde1e201bfb427f6e41e4	6220	4	0	0	691910		191	0	0	b5464c11e1a8a18452a7d2988badfe0c	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	6090	1	98	2	692000		192	0	0	cd45058739ed0ac8229849c6249aad48	1a6703883f8f47bb4daf09c03be3bda2	255fe2a8be0ed5c06dd99969ab4fea55	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	6010	1	1	3	692070		194	1	0	b5464c11e1a8a18452a7d2988badfe0c	ff52c317e26534ae1679da3c917e9fec	11beb0ae23e6425510297a31fa21881e	0370a0d090da0d0edc6319f120187e0e	3	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	5890	2	1	3	692220		196	1	0	cd45058739ed0ac8229849c6249aad48	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	5890	4	0	0	692270		197	0	0	cd45058739ed0ac8229849c6249aad48	11beb0ae23e6425510297a31fa21881e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	5760	1	5	2	692330		198	0	0	b5464c11e1a8a18452a7d2988badfe0c	11beb0ae23e6425510297a31fa21881e	41c0674725d4cddab004649e9db5a3ce	0370a0d090da0d0edc6319f120187e0e	3	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	5640	1	80	2	692440		200	0	0	cd45058739ed0ac8229849c6249aad48	1a6703883f8f47bb4daf09c03be3bda2	255fe2a8be0ed5c06dd99969ab4fea55	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	5590	9	1	0	692550		202	0	0	b5464c11e1a8a18452a7d2988badfe0c	9811289f96c7deb95f04148c206e0b3a	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	3	0	0
03ac65b9a32fde1e201bfb427f6e41e4	5590	8	0	0	694680		206	0	0	b5464c11e1a8a18452a7d2988badfe0c	41c0674725d4cddab004649e9db5a3ce	6ad10958a1d4920dccb1daec39bebd6b	0370a0d090da0d0edc6319f120187e0e	3	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	5590	8	0	0	694680		204	0	0	b5464c11e1a8a18452a7d2988badfe0c	90ba0d1de241290df2e124a5e02d68ef	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	3	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	5590	8	0	0	694680		205	0	0	b5464c11e1a8a18452a7d2988badfe0c	ff52c317e26534ae1679da3c917e9fec	7dfbb5980c066844384ba7424aceae47	0370a0d090da0d0edc6319f120187e0e	3	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	5590	8	0	0	694680		203	0	0	b5464c11e1a8a18452a7d2988badfe0c	255fe2a8be0ed5c06dd99969ab4fea55	6f6a807d57aae8f651222523dc82dc35	0370a0d090da0d0edc6319f120187e0e	3	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	5410	2	63	2	694890		211	0	0	b5464c11e1a8a18452a7d2988badfe0c	11beb0ae23e6425510297a31fa21881e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	5360	4	0	0	694930		212	0	0	b5464c11e1a8a18452a7d2988badfe0c	6f6a807d57aae8f651222523dc82dc35	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	5260	5	1	1	695040		213	0	0	cd45058739ed0ac8229849c6249aad48	52c6125836c465f4ac5232121dacb49d	a3bac86ad549b2f128a62399d73d6299	0370a0d090da0d0edc6319f120187e0e	2	4	5	0
03ac65b9a32fde1e201bfb427f6e41e4	5250	6	1	0	695080		215	0	0	b5464c11e1a8a18452a7d2988badfe0c	52c6125836c465f4ac5232121dacb49d	a3bac86ad549b2f128a62399d73d6299	2374438701e2eef00de08f90f9e1de9d	3	4	5	1
03ac65b9a32fde1e201bfb427f6e41e4	5090	5	1	1	695430		217	0	0	b5464c11e1a8a18452a7d2988badfe0c	a3bac86ad549b2f128a62399d73d6299	a1591595c04d12e88e3cb427fb667618	0370a0d090da0d0edc6319f120187e0e	3	5	4	0
03ac65b9a32fde1e201bfb427f6e41e4	5040	1	7	2	695470		219	1	0	cd45058739ed0ac8229849c6249aad48	52c6125836c465f4ac5232121dacb49d	31598ba01a3fff03ed0a87d7dea11dfe	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	4920	2	79	2	695590		221	0	0	b5464c11e1a8a18452a7d2988badfe0c	7dfbb5980c066844384ba7424aceae47	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4890	4	0	0	695630		222	0	0	b5464c11e1a8a18452a7d2988badfe0c	52c6125836c465f4ac5232121dacb49d	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4860	2	1	3	695660		223	1	0	cd45058739ed0ac8229849c6249aad48	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4810	4	0	0	695700		224	0	0	cd45058739ed0ac8229849c6249aad48	31598ba01a3fff03ed0a87d7dea11dfe	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4780	1	79	2	695730		225	0	0	cd45058739ed0ac8229849c6249aad48	31598ba01a3fff03ed0a87d7dea11dfe	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4720	9	1	0	695950		226	0	0	b5464c11e1a8a18452a7d2988badfe0c	9811289f96c7deb95f04148c206e0b3a	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	3	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4720	8	0	0	697760		229	0	0	b5464c11e1a8a18452a7d2988badfe0c	a3bac86ad549b2f128a62399d73d6299	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	3	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	4720	8	0	0	697760		228	0	0	b5464c11e1a8a18452a7d2988badfe0c	52c6125836c465f4ac5232121dacb49d	ff59dc439c6c323320bc355afe884fcb	0370a0d090da0d0edc6319f120187e0e	3	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	4720	8	0	0	697760		227	0	0	b5464c11e1a8a18452a7d2988badfe0c	1a6703883f8f47bb4daf09c03be3bda2	3626b893fc73a5cbd67d1ea48a5c7039	0370a0d090da0d0edc6319f120187e0e	3	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	4660	6	1	0	698150		233	0	0	b5464c11e1a8a18452a7d2988badfe0c	6f6a807d57aae8f651222523dc82dc35	83c15c0962941640faab838a8f6f151d	aa3b80d27f18c221408b698c7d89d250	3	4	5	1
03ac65b9a32fde1e201bfb427f6e41e4	4520	2	79	3	698460		235	0	0	b5464c11e1a8a18452a7d2988badfe0c	6ad10958a1d4920dccb1daec39bebd6b	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4500	4	0	0	698500		236	0	0	b5464c11e1a8a18452a7d2988badfe0c	31598ba01a3fff03ed0a87d7dea11dfe	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4310	5	2	1	698660		237	0	0	cd45058739ed0ac8229849c6249aad48	31598ba01a3fff03ed0a87d7dea11dfe	11beb0ae23e6425510297a31fa21881e	0370a0d090da0d0edc6319f120187e0e	2	4	5	0
03ac65b9a32fde1e201bfb427f6e41e4	4270	2	2	3	698710		239	1	0	b5464c11e1a8a18452a7d2988badfe0c	11beb0ae23e6425510297a31fa21881e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4250	4	0	0	698760		240	0	0	b5464c11e1a8a18452a7d2988badfe0c	6f6a807d57aae8f651222523dc82dc35	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4140	2	79	3	698830		241	0	0	cd45058739ed0ac8229849c6249aad48	31598ba01a3fff03ed0a87d7dea11dfe	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4120	4	0	0	698900		242	0	0	cd45058739ed0ac8229849c6249aad48	ff59dc439c6c323320bc355afe884fcb	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4040	1	7	2	698930		243	0	0	cd45058739ed0ac8229849c6249aad48	a1591595c04d12e88e3cb427fb667618	ff59dc439c6c323320bc355afe884fcb	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	3890	2	1	2	699080		246	0	0	b5464c11e1a8a18452a7d2988badfe0c	11beb0ae23e6425510297a31fa21881e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3880	4	0	0	699120		247	0	0	b5464c11e1a8a18452a7d2988badfe0c	6f6a807d57aae8f651222523dc82dc35	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3740	2	79	2	699230		248	0	0	cd45058739ed0ac8229849c6249aad48	31598ba01a3fff03ed0a87d7dea11dfe	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3720	4	0	0	699270		249	0	0	cd45058739ed0ac8229849c6249aad48	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3570	1	66	2	699400		250	0	0	b5464c11e1a8a18452a7d2988badfe0c	83c15c0962941640faab838a8f6f151d	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	3	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	3430	7	5	0	699590		252	0	0	cd45058739ed0ac8229849c6249aad48	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	2374438701e2eef00de08f90f9e1de9d	2	5	0	1
03ac65b9a32fde1e201bfb427f6e41e4	3380	2	1	3	699770		253	0	0	cd45058739ed0ac8229849c6249aad48	3626b893fc73a5cbd67d1ea48a5c7039	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3360	4	0	0	699810		254	0	0	cd45058739ed0ac8229849c6249aad48	6ad10958a1d4920dccb1daec39bebd6b	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3170	1	1	2	699990		255	0	0	b5464c11e1a8a18452a7d2988badfe0c	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3060	9	1	0	700170		256	0	0	cd45058739ed0ac8229849c6249aad48	f5f0b0fd479d7c889872298f95c3d810	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	2	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3000	2	79	3	701190		257	0	0	cd45058739ed0ac8229849c6249aad48	31598ba01a3fff03ed0a87d7dea11dfe	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	2950	4	0	0	701240		258	0	0	cd45058739ed0ac8229849c6249aad48	11beb0ae23e6425510297a31fa21881e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	2810	1	52	2	701370		259	0	0	b5464c11e1a8a18452a7d2988badfe0c	83c15c0962941640faab838a8f6f151d	7dfbb5980c066844384ba7424aceae47	0370a0d090da0d0edc6319f120187e0e	3	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	2600	1	47	2	701580		261	0	0	cd45058739ed0ac8229849c6249aad48	3626b893fc73a5cbd67d1ea48a5c7039	a1591595c04d12e88e3cb427fb667618	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	2520	1	102	2	701690		263	1	0	b5464c11e1a8a18452a7d2988badfe0c	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	2400	1	79	2	701790		264	0	0	cd45058739ed0ac8229849c6249aad48	3626b893fc73a5cbd67d1ea48a5c7039	a1591595c04d12e88e3cb427fb667618	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	2300	1	71	2	701880		266	1	0	b5464c11e1a8a18452a7d2988badfe0c	6ad10958a1d4920dccb1daec39bebd6b	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	3	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	2170	2	79	2	702020		268	0	0	cd45058739ed0ac8229849c6249aad48	31598ba01a3fff03ed0a87d7dea11dfe	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	2120	4	0	0	702060		269	0	0	cd45058739ed0ac8229849c6249aad48	11beb0ae23e6425510297a31fa21881e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	2080	6	2	0	702130		270	0	2	b5464c11e1a8a18452a7d2988badfe0c	31598ba01a3fff03ed0a87d7dea11dfe	11beb0ae23e6425510297a31fa21881e	81efe876f336ab00d7331d21e9ac06dd	3	4	5	1
03ac65b9a32fde1e201bfb427f6e41e4	2080	3	11	2	702470		272	0	0	b5464c11e1a8a18452a7d2988badfe0c	11beb0ae23e6425510297a31fa21881e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	2080	4	1	0	702470		273	0	0	b5464c11e1a8a18452a7d2988badfe0c	9811289f96c7deb95f04148c206e0b3a	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	3	0	0
03ac65b9a32fde1e201bfb427f6e41e4	2080	8	0	0	702490		274	0	0	b5464c11e1a8a18452a7d2988badfe0c	31598ba01a3fff03ed0a87d7dea11dfe	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	3	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	2060	4	0	0	702700		277	0	0	b5464c11e1a8a18452a7d2988badfe0c	ff59dc439c6c323320bc355afe884fcb	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	2080	3	12	2	702700		276	0	0	b5464c11e1a8a18452a7d2988badfe0c	11beb0ae23e6425510297a31fa21881e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	1930	2	79	3	702830		278	0	0	cd45058739ed0ac8229849c6249aad48	ff59dc439c6c323320bc355afe884fcb	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	1890	4	0	0	702880		279	0	0	cd45058739ed0ac8229849c6249aad48	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	1830	5	1	1	702940		280	0	0	b5464c11e1a8a18452a7d2988badfe0c	7dfbb5980c066844384ba7424aceae47	6f6a807d57aae8f651222523dc82dc35	0370a0d090da0d0edc6319f120187e0e	3	5	4	0
03ac65b9a32fde1e201bfb427f6e41e4	1720	2	79	3	703050		282	0	0	cd45058739ed0ac8229849c6249aad48	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	1700	4	0	0	703100		283	0	0	cd45058739ed0ac8229849c6249aad48	9811289f96c7deb95f04148c206e0b3a	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	3	0	0
03ac65b9a32fde1e201bfb427f6e41e4	1560	1	75	2	703260		284	0	0	b5464c11e1a8a18452a7d2988badfe0c	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	1430	1	63	2	703390		285	0	0	cd45058739ed0ac8229849c6249aad48	3626b893fc73a5cbd67d1ea48a5c7039	a1591595c04d12e88e3cb427fb667618	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	1330	2	1	3	703480		287	0	0	b5464c11e1a8a18452a7d2988badfe0c	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	1280	4	0	0	703540		288	0	0	b5464c11e1a8a18452a7d2988badfe0c	a1591595c04d12e88e3cb427fb667618	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
